,Tiempo [s],Tension generador [V],Tensión termocupla fria [V],Tensión termocupla caliente [V]
200,210.3239622116089,8.71816,-6.33e-05,0.001395084
201,211.36764979362488,8.72456,-6.0965e-05,0.001397096
202,212.42604041099548,8.72722,-5.862e-05,0.001400198
203,213.47581601142883,8.73065,-5.6149e-05,0.001402
204,214.52440094947815,8.73258,-5.4076e-05,0.001404264
205,215.58007192611694,8.73445,-5.2066e-05,0.001406674
206,216.63093447685242,8.73527,-5.036e-05,0.001408466
207,217.67860889434814,8.73842,-4.8266e-05,0.001411358
208,218.727632522583,8.74184,-4.6088e-05,0.001413234
209,219.78613901138306,8.74157,-4.3868e-05,0.001415456
210,220.83525109291077,8.74325,-4.2204e-05,0.001417761
211,221.88994455337524,8.746,-3.9628e-05,0.001419867
212,222.9398229122162,8.74711,-3.7513e-05,0.001422026
213,223.9890546798706,8.74963,-3.5241e-05,0.001424678
214,225.0381851196289,8.7521,-3.3378e-05,0.00142714
215,226.08823823928833,8.747,-3.1221e-05,0.001429173
216,227.1469602584839,8.74884,-2.8562e-05,0.001431416
217,228.20109176635742,8.75222,-2.652e-05,0.001433354
218,229.25145530700684,8.75526,-2.4415e-05,0.001435733
219,230.3031976222992,8.75824,-2.2531e-05,0.001438248
220,231.35008430480957,8.75952,-2.0332e-05,0.001440376
221,232.4052174091339,8.76178,-1.806e-05,0.001442461
222,233.4480905532837,8.76574,-1.6019e-05,0.001444714
223,234.50687527656555,8.76764,-1.3653e-05,0.001447083
224,235.55569314956665,8.76854,-1.1747e-05,0.001449084
225,236.60475158691406,8.77042,-9.831e-06,0.001451295
226,237.6596086025238,8.77337,-7.821e-06,0.001453192
227,238.70966911315918,8.77025,-5.706e-06,0.001455623
228,239.76072192192078,8.7734,-4.062e-06,0.001457688
229,240.8075168132782,8.77725,-1.57e-06,0.001459962
230,241.85781860351562,8.78047,5.23e-07,0.001462519
231,242.90607357025146,8.78295,2.303e-06,0.001464395
232,243.96511149406433,8.78434,4.68e-06,0.001466396
233,245.010338306427,8.78707,6.606e-06,0.001468314
234,246.06389594078064,8.78924,9.004e-06,0.001471091
235,247.11666226387024,8.7912,1.1192e-05,0.001472642
236,248.1670777797699,8.79218,1.2888e-05,0.001474811
237,249.21772575378418,8.79277,1.5432e-05,0.001476928
238,250.26585817337036,8.79546,1.7066e-05,0.001479024
239,251.3203263282776,8.79777,1.872e-05,0.001481057
240,252.37059235572815,8.79933,2.072e-05,0.001483184
241,253.41332483291626,8.80195,2.2625e-05,0.001485794
242,254.47405409812927,8.80276,2.4531e-05,0.001487952
243,255.52259802818298,8.80515,2.6677e-05,0.001489598
244,256.57632088661194,8.80248,2.8467e-05,0.00149183
245,257.627249956131,8.80618,3.0572e-05,0.001494051
246,258.67591428756714,8.80956,3.2687e-05,0.00149598
247,259.72466111183167,8.80924,3.4404e-05,0.001498516
248,260.7796981334686,8.81181,3.6372e-05,0.001500087
249,261.83305525779724,8.81509,3.8434e-05,0.001501817
250,262.88708305358887,8.81788,4.0434e-05,0.001504803
251,263.9378526210785,8.82104,4.2361e-05,0.001507014
252,264.98907566070557,8.82225,4.412e-05,0.001509236
253,266.04081869125366,8.82357,4.5868e-05,0.001511657
254,267.08546900749207,8.82555,4.7564e-05,0.001513543
255,268.1345417499542,8.8275,4.9972e-05,0.001515125
256,269.1938991546631,8.8181,5.2129e-05,0.001517462
257,270.24276852607727,8.82042,5.4296e-05,0.00151981
258,271.2977468967438,8.82418,5.6851e-05,0.001521864
259,272.3473062515259,8.82729,5.9112e-05,0.001524169
260,273.39902687072754,8.83015,6.1353e-05,0.001526003
261,274.4457974433899,8.8331,6.3981e-05,0.001528424
262,275.49459743499756,8.83587,6.6588e-05,0.001530342
263,276.5438868999481,8.83507,6.8577e-05,0.001531798
264,277.6024785041809,8.83816,7.0535e-05,0.001533821
265,278.6743896007538,8.84044,7.2911e-05,0.001536294
266,279.723694562912,8.84296,7.5026e-05,0.001538065
267,280.7737123966217,8.84657,7.6607e-05,0.001540318
268,281.8228991031647,8.84763,7.8565e-05,0.001542361
269,282.87206983566284,8.84974,8.1057e-05,0.001543556
270,283.9300320148468,8.85075,8.246e-05,0.001545453
271,284.9848439693451,8.85405,8.4868e-05,0.001547538
272,286.0357918739319,8.85383,8.6512e-05,0.001549865
273,287.08909130096436,8.85372,8.8417e-05,0.001551782
274,288.1341631412506,8.85556,9.0469e-05,0.001554193
275,289.1832251548767,8.85945,9.2165e-05,0.001556089
276,290.2419786453247,8.86224,9.427e-05,0.001557997
277,291.2960946559906,8.86383,9.65e-05,0.00156003
278,292.3463671207428,8.86754,9.8363e-05,0.001562209
279,293.3981463909149,8.86957,0.000100154,0.001563509
280,294.4440143108368,8.87205,0.000102457,0.001566129
281,295.4993414878845,8.87495,0.000104017,0.001567952
282,296.54308104515076,8.87797,0.000106289,0.001569849
283,297.60167264938354,8.87824,0.000107922,0.001572259
284,298.6514558792114,8.87992,0.000109503,0.001573831
285,299.69988679885864,8.8823,0.000111252,0.001575791
286,300.74882912635803,8.88374,0.000113063,0.001577593
287,301.80427503585815,8.88214,0.000114738,0.001579542
288,302.85568284988403,8.88645,0.000116581,0.00158145
289,303.9066963195801,8.88716,0.000118277,0.001582812
290,304.9524805545807,8.88891,0.000120057,0.001585159
291,306.00901889801025,8.88958,0.000122329,0.001587685
292,307.04989790916443,8.89413,0.000124674,0.001589131
293,308.10899472236633,8.89611,0.000126778,0.001591437
